"week_ID","zone","week_start_date","moon_phase","sampling_flag_plankton","sampling_flag_eDNA","sampling_flag_eDNA2","sampling_flag_sediment","sampling_flag_sediment2","sampling","n_replicas","sampling_calendar"
49,"Z5",2025-12-03,"Full",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
50,"Z5",2025-12-10,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
51,"Z5",2025-12-17,"New",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
52,"Z5",2025-12-24,"Waxing",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
53,"Z5",2025-12-31,"Full",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
1,"Other zones",2025-01-01,"New",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
2,"Other zones",2025-01-08,"Waxing",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
3,"Other zones",2025-01-15,"Full",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
4,"Other zones",2025-01-22,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
5,"Other zones",2025-01-29,"New",TRUE,TRUE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
6,"Other zones",2025-02-05,"Waxing",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
7,"Other zones",2025-02-12,"Full",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
8,"Other zones",2025-02-19,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
9,"Other zones",2025-02-26,"New",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
10,"Other zones",2025-03-05,"Waxing",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
11,"Other zones",2025-03-12,"Full",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
12,"Other zones",2025-03-19,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
13,"Other zones",2025-03-26,"New",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
14,"Other zones",2025-04-02,"Waxing",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
15,"Other zones",2025-04-09,"Full",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
16,"Other zones",2025-04-16,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
17,"Other zones",2025-04-23,"Waning",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
18,"Other zones",2025-04-30,"New",FALSE,TRUE,TRUE,TRUE,TRUE,"Sediment",1,"Sediment"
19,"Other zones",2025-05-07,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
20,"Other zones",2025-05-14,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
21,"Other zones",2025-05-21,"Waning",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
22,"Other zones",2025-05-28,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
23,"Other zones",2025-06-04,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
24,"Other zones",2025-06-11,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
25,"Other zones",2025-06-18,"Waning",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
26,"Other zones",2025-06-25,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
27,"Other zones",2025-07-02,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
28,"Other zones",2025-07-09,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
29,"Other zones",2025-07-16,"Waning",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
30,"Other zones",2025-07-23,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
31,"Other zones",2025-07-30,"Waxing",TRUE,TRUE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
32,"Other zones",2025-08-06,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
33,"Other zones",2025-08-13,"Waning",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
34,"Other zones",2025-08-20,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
35,"Other zones",2025-08-27,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
36,"Other zones",2025-09-03,"Waxing",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
37,"Other zones",2025-09-10,"Full",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
38,"Other zones",2025-09-17,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
39,"Other zones",2025-09-24,"New",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
40,"Other zones",2025-10-01,"Waxing",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
41,"Other zones",2025-10-08,"Full",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
42,"Other zones",2025-10-15,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
43,"Other zones",2025-10-22,"New",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
44,"Other zones",2025-10-29,"Waxing",FALSE,TRUE,FALSE,TRUE,FALSE,"No sampling",0,"Sediment"
45,"Other zones",2025-11-05,"Full",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
46,"Other zones",2025-11-12,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
47,"Other zones",2025-11-19,"New",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
48,"Other zones",2025-11-26,"Waxing",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
49,"Other zones",2025-12-03,"Full",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
50,"Other zones",2025-12-10,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
51,"Other zones",2025-12-17,"New",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
52,"Other zones",2025-12-24,"Waxing",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
53,"Other zones",2025-12-31,"Full",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
